DATASET_EN,DATASET_TC,NAME_EN,NAME_TC,ADDRESS_EN,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,SEARCH02_EN,SEARCH02_TC,NSEARCH01_EN,NSEARCH01_TC,NSEARCH02_EN,NSEARCH02_TC,NSEARCH03_EN,Title,NSEARCH04_EN,NSEARCH04_TC,NSEARCH05_EN,NSEARCH05_TC,Latitude,Longitude,LASTUPDATE,NORTHING,EASTING,GeometryEasting,GeometryNorthing
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 12, G/F AND THE OUTSIDE SEATING ACCOMMODATION AT SHOP FRONT, LUEN FAT HOUSE, 14-48 PING CHEONG PATH, 11-13 MA WANG ROAD, YUEN LONG, NEW TERRITORIES",新界元朗媽橫路11-13號屏昌徑14-48號 聯發樓地下12號鋪及鋪前露天座位,Yuen Long,元朗區,2294805279,2294805279,94,94,RL,RL,巴辣仔烤魚雞煲,巴辣仔烤魚雞煲,#A,#A,15/3/2025,15/3/2025,22.4469376,114.0229465,8/4/2024,834175.0587826892,820423.3389776137,820423.3389999997,834175.0588000007
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO. 21, G/F, KAI HEI LAND BUILDING, 385 CASTLE PEAK ROAD,  CASTLE PEAK BAY, TUEN MUN, NEW TERRITORIES",新界屯門青山灣段青山公路385號嘉喜利大廈地下21號鋪,Tuen Mun,屯門區,2293803744,2293803744,93,93,RL,RL,玉林苑燒臘專門店,玉林苑燒臘專門店,,,25/7/2025,25/7/2025,22.3884799,113.9800157,4/7/2024,827706.8223815977,815995.7389668365,815995.7390000001,827706.8224
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"11/F., CAUSEWAY BAY PLAZA 2, 463-483 LOCKHART ROAD, CAUSEWAY BAY, HONG KONG",香港銅鑼灣駱克道463-483號銅鑼灣廣場二期11樓,Wan Chai,灣仔區,2212812848,2212812848,12,12,RL,RL,牛站麻辣火鍋放題,牛站麻辣火鍋放題,#G#H,#G#H,31/7/2025,31/7/2025,22.2805855,114.1822161,30/7/2024,815745.8979102968,836818.5099345914,836818.5099,815745.8979000002
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"18/F, NOS. 17-19 ASHLEY ROAD, TSIM SHA TSUI, KOWLOON",九龍尖沙咀亞士厘道17-19號18樓,Yau Tsim,油尖區,2261814046,2261814046,61,61,RL,RL,HATO TEPPANYAKI,心鐵板燒,,,22/1/2026,22/1/2026,22.2969395,114.1703468,2/1/2025,817556.8505069582,835595.3630815962,835595.3630999997,817556.8505000006
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP A, G/F, YING LOY MANSION, 19-25 YU CHAU STREET, SHAM SHUI PO, KOWLOON",九龍深水埗汝州街19-25號英來大廈地下A號鋪,Mong Kok,旺角區,2262811992,2262811992,62,62,RL,RL,金發燒臘飯店,金發燒臘飯店,,,16/10/2025,16/10/2025,22.3255845,114.1667638,15/10/2024,820728.8625589695,835226.3613201643,835226.3613,820728.8626000006
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO. 331, THIRD FLOOR, WO CHE PLAZA, WO CHE ESTATE, SHA TIN, NEW TERRITORIES",新界沙田禾輋邨禾輋廣場3樓331號鋪,Sha Tin,沙田區,2297804675,2297804675,97,97,RL,RL,Victoria Harbour Restaurant,海港酒家,,,10/10/2025,10/10/2025,22.3879318,114.1952336,24/1/2025,827632.9839328278,838158.6146,838158.6146,827632.9838999994
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"7/F, ZHONGDA BUILDING, 38-40 HAIPHONG ROAD, TSIM SHA TSUI, KOWLOON",九龍尖沙咀海防道38-40號中達大廈7樓,Yau Tsim,油尖區,2261812651,2261812651,61,61,RL,RL,Ei Teppanyaki Japanese Restaurant,灜鐵板燒日本料理,,,4/10/2025,4/10/2025,22.297961,114.170912,4/10/2024,817669.9632887715,835653.6090356256,835653.6090000002,817669.9633000009
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO. S1, 2/F, MEI LAM SHOPPING CENTRE, MEI LAM ESTATE, 30 MEI TIN ROAD, TAI WAI, SHA TIN, NEW TERRITORIES",新界沙田大圍美田路30號美林邨美林商場2樓S1號鋪,Sha Tin,沙田區,2297804277,2297804277,97,97,RL,RL,Victoria Harbour Roasted Goose & Seafood Restaurant,海港燒鵝海鮮酒家,#G#H,#G#H,12/1/2026,12/1/2026,22.3773627,114.1758437,25/11/2024,826462.4933697351,836161.8542345351,836161.8542,826462.4934
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, NO. 250 CASTLE PEAK ROAD, CHEUNG SHA WAN, KOWLOON",九龍長沙灣青山道250號地下,Sham Shui Po,深水埗區,2263805635,2263805635,63,63,RL,RL,KI'S ROASTED GOOSE (CASTLE PEAK ROAD),棋哥燒鵝 (青山道),,,23/11/2025,23/11/2025,22.337436,114.157833,25/11/2024,822041.3253031945,834306.4323679296,834306.4324000003,822041.3253000006
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP B,C & D, G/F, CHIK HONG MANSION, 33 CHIK FU STREET, TAI WAI, SHA TIN, NEW TERRITORIES","新界沙田大圍積富街33號積康樓地下B,C及D鋪",Sha Tin,沙田區,2297805182,2297805182,97,97,RL,RL,616牛肉火鍋專門店,616牛肉火鍋專門店,,,19/6/2025,19/6/2025,22.3753537,114.178073,24/5/2024,826240.0260262502,836391.4445080642,836391.4445000002,826240.0260000005
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 3-B (MAJOR PORTION), G/F., KAM KEE BUILDING, 74-78 ELECTRIC ROAD, TIN HAU, HONG KONG",香港天后電氣道74-78號金基大廈地下3-B舖(大部份),Wan Chai,灣仔區,2212814057,2212814057,12,12,RL,RL,燒邦,燒邦,,,17/7/2025,17/7/2025,22.2843122,114.1918435,15/7/2024,816158.6379708099,837810.6480860154,837810.6480999999,816158.6380000003
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"1/F (PORTION B), 83 WUHU STREET, HUNG HOM, KOWLOON",九龍紅磡蕪湖街83號1樓(B部份),Kowloon City,九龍城區,2252806036,2252806036,52,52,RL,RL,TORIFUKU,鳥福串燒酒場,#F#G#H,#F#G#H,23/7/2025,23/7/2025,22.3069408,114.1861542,13/6/2024,818664.3542456569,837224.1818457685,837224.1818000004,818664.3542
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP A, G/F, KIMBERLEY HOUSE, NOS. 35-35A KIMBERLEY ROAD, TSIM SHA TSUI, KOWLOON",九龍尖沙咀金巴利道35-35A號金巴利中心地下A舖,Yau Tsim,油尖區,2261814514,2261814514,61,61,RL,RL,Tasty Hotpot Palace,香香宮煮火鍋,#F#G#H,#F#G#H,6/7/2025,6/7/2025,22.3009432,114.1737234,10/7/2024,818000.1867927759,835943.3168606502,835943.3169,818000.1867999993
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"15/F, CHONG HING SQUARE, NO. 601 NATHAN ROAD, MONG KOK, KOWLOON",九龍旺角彌敦道601號創興廣場15樓,Mong Kok,旺角區,2262812861,2262812861,62,62,RL,RL,牛牛台式鴛鴦火鍋,牛牛台式鴛鴦火鍋,,,22/10/2025,22/10/2025,22.3162402,114.1697037,30/9/2024,819694.1070112902,835529.1951794816,835529.1952,819694.1070000008
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 6-10, 12, G/F., HAVEN COURT, 134 LEIGHTON ROAD, CAUSEWAY BAY, HONG KONG",香港銅鑼灣禮頓道134號希雲大廈地下6-10及12號舖,Wan Chai,灣仔區,2212815209,2212815209,12,12,RL,RL,榮式燒雞扒專門店,榮式燒雞扒專門店,,,14/5/2025,14/5/2025,22.2781373,114.1867666,16/5/2024,815474.8223794489,837287.4925,837287.4924999997,815474.8224
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"PORTION 2 OF G/F & PORTION 2 OF 1/F, HO SHUN TAI BUILDING, NO.10 SAI CHING STREET, YUEN LONG, NEW TERRITORIES",新界元朗西菁街10號好順泰大廈1樓部份2 及地下部份2,Yuen Long,元朗區,2294807503,2294807503,94,94,RL,RL,翠湖海鮮酒家,翠湖海鮮酒家,,,12/6/2025,12/6/2025,22.441847,114.0276954,10/5/2024,833610.8491192415,820911.6104400065,820911.6103999997,833610.8490999993
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"UNIT LG1-29, LEVEL LG1, FESTIVAL WALK, 80 TAT CHEE AVENUE, KOWLOON TONG, KOWLOON",九龍九龍塘達之路80號又一城LG1層 LG1-29號舖,Sham Shui Po,深水埗區,2263805857,2263805857,63,63,RL,RL,On-Yasai Gyukaku Japanese Yakiniku Restaurant,溫野菜牛角日本燒肉專門店,#G,#G,29/4/2025,29/4/2025,22.33688,114.1753096,8/4/2024,821979.6341503717,836106.8036582529,836106.8037,821979.6341999993
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 201-240, 2/F, E PLAZA, LEGEND TOWER, NO. 7 SHING YIP STREET, KWUN TONG, KOWLOON",九龍觀塘成業街7號寧晉中心東廣場2樓201-240號舖,Kwun Tong,觀塘區,2251805762,2251805762,51,51,RL,RL,SPORTFUL GARDEN RESTAURANT,陶源酒家,,,27/6/2025,27/6/2025,22.3108771,114.2261728,17/6/2024,819101.0400796484,841347.4973300864,841347.4972999999,819101.0401000008
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"WHOLE OF 1/F, GOLDEN GLORY MANSION, 16 CARNARVON ROAD, TSIM SHA TSUI, KOWLOON",九龍尖沙咀加拿分道16號金輝大廈1樓全層,Yau Tsim,油尖區,2261815270,2261815270,61,61,RL,RL,香香宮煮火鍋,香香宮煮火鍋,,,7/2/2026,7/2/2026,22.2987869,114.1735822,24/12/2024,817761.4104778522,835928.7620651363,835928.7620999999,817761.4104999993
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"2/F. & 3/F., KOWLOON BUILDING, NO. 555 NATHAN ROAD, YAU MA TEI, KOWLOON",九龍油麻地彌敦道555號九龍行2樓及3樓,Yau Tsim,油尖區,2261815456,2261815456,61,61,RL,RL,Hai Di Lao Hot Pot,海底撈火鍋,#G,#G,21/3/2026,21/3/2026,22.3141684,114.1701775,21/2/2025,819464.6847861346,835578.0014862597,835578.0015000002,819464.6848000009
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP OTE 203 & OUTSIDE SEATING ACCOMMODATION OF SHOP OTE 203, LEVEL 2, OCEAN TERMINAL, HARBOUR CITY, TSIM SHA TSUI, KOWLOON",九龍尖沙咀海港城海運大廈2樓OTE 203鋪 及OTE 203鋪露天座位,Yau Tsim,油尖區,2261815632,2261815632,61,61,RL,RL,XIHE YA YUAN BEIJING DUCK RESTAURANT,北京羲和雅苑烤鴨坊,#A#G,#A#G,24/4/2025,24/4/2025,22.2953381,114.1688303,16/4/2024,817379.5279853168,835439.0846374212,835439.0845999997,817379.5280000009
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP C, G/F, MONTERY PLAZA, NO. 13-17 CHONG YIP STREET, KWUN TONG, KOWLOON",九龍觀塘創業街13-17號萬泰利廣場地下C舖,Kwun Tong,觀塘區,2251806400,2251806400,51,51,RL,RL,為食火鍋公司,為食火鍋公司,#G,#G,2/5/2025,2/5/2025,22.3137828,114.2201472,8/5/2024,819422.6110250006,840726.5533,840726.5532999998,819422.6109999996
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO. 275, LEVEL 2, EAST POINT CITY, 8 CHUNG WA ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",新界西貢將軍澳重華路8號東港城2樓275鋪,Sai Kung,西貢區,2298803998,2298803998,98,98,RL,RL,Taiwan Bussan Hotpot,犇殿台灣火鍋,#F,#F,9/9/2025,9/9/2025,22.3163658,114.2652397,13/2/2025,819710.6667,845372.4262542605,845372.4263000004,819710.6667
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, 10 PRAT AVENUE, TSIM SHA TSUI, KOWLOON",九龍尖沙咀寶勒巷10號地下,Yau Tsim,油尖區,2261814426,2261814426,61,61,RL,RL,HAPPY Q,喜膳燒,,,26/6/2025,26/6/2025,22.2986716,114.1744504,27/6/2024,817748.6411352343,836018.2251058848,836018.2251000004,817748.6411000006
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"1/F (PART OF), MAISON ROSE, 270 CHEUNG SHA WAN ROAD, CHEUNG SHA WAN, KOWLOON",九龍長沙灣長沙灣道270號御匯一字樓(部份),Sham Shui Po,深水埗區,2263805404,2263805404,63,63,RL,RL,FOOK LING MOON SEAFOOD RESTAURANT,福龍門海鮮酒家,,,10/8/2025,10/8/2025,22.3321899,114.1608187,23/7/2024,821460.3632536915,834613.9459705721,834613.9460000005,821460.3632999994
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 8 OF G/F & 1/F (WHOLE FLOOR), THE MET DELIGHT, 25A SHUN NING ROAD, SHAM SHUI PO, KOWLOON",九龍深水埗順寧道25A薈悅地下8號舖及一樓(全層),Sham Shui Po,深水埗區,2263805617,2263805617,63,63,RL,RL,YUMMY HOT POT,正斗(火鍋)豬骨煲,#G,#G,14/11/2025,14/11/2025,22.3351951,114.1611017,30/10/2024,821793.1406449612,834643.1353478807,834643.1353000002,821793.1405999996
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"18/F., MACAU YAT YUEN CENTRE, 525 HENNESSY ROAD, CAUSEWAY BAY, HONG KONG",香港銅鑼灣軒尼詩道525號澳門逸園中心18樓,Wan Chai,灣仔區,2212813966,2212813966,12,12,RL,RL,Tore Tore Hama Yaki,漁獲浜燒,#F#G#H,#F#G#H,8/6/2025,8/6/2025,22.280332,114.183762,28/5/2024,815717.8332991078,836977.8283548242,836977.8284,815717.8333
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"1/F, 12-18 WAN TAU STREET, TAI PO, NEW TERRITORIES",新界大埔運頭街12-18號一樓,Tai Po,大埔區,2295802310,2295802310,95,95,RL,RL,大日子酒家,大日子酒家,,,13/6/2025,13/6/2025,22.4468698,114.1685984,22/5/2024,834159.4507259098,835416.1060369015,835416.1059999997,834159.4506999999
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"1/F, 98 SAN FUNG AVENUE, SHEUNG SHUI, NEW TERRITORIES",新界上水新豐路98號1樓,North,北區,2296801989,2296801989,96,96,RL,RL,GOLDEN CITY SEAFOOD RESTAURANT,金都海鮮酒家,#G,#G,16/11/2025,16/11/2025,22.5042734,114.1266101,23/10/2024,840516.9863601996,831096.1466871129,831096.1467000004,840516.9864000008
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"PORTION OF SHOP NO. 1, G/F, CHEUNG FAI BUILDING, 41-51 CHEUNG WAH STREET, 364-368 SHUN NING ROAD, 401-405 PO ON ROAD, KOWLOON","九龍保安道401-405號,順寜道364-368號, 昌華街41-51號,昌暉大廈地下1號鋪部份",Sham Shui Po,深水埗區,2263804906,2263804906,63,63,RL,RL,聚串串燒專門店(長沙灣分店),聚串串燒專門店(長沙灣分店),,,17/11/2025,17/11/2025,22.3407394,114.1548504,25/10/2024,822407.1689,833999.2297542955,833999.2297999999,822407.1688999999
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F (PORTION) & B/F, KAM FOOK COURT, 5-11 SAI YU STREET, YUEN LONG, NEW TERRITORIES",新界元朗西裕街5-11號金福閣地下(部份)及地庫,Yuen Long,元朗區,2294805923,2294805923,94,94,RL,RL,SEAFOOD BBQ,笑哈哈燒蝦蝦,#F#G#H,#F#G#H,20/11/2025,20/11/2025,22.4425217,114.0270499,13/12/2024,833685.6293006296,820845.2375444527,820845.2374999998,833685.6293000001
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO. 102, 1/F, MULTIFIELD PLAZA, 3-7A PRAT AVENUE, TSIM SHA TSUI, KOWLOON",九龍尖沙咀寶勒巷3-7A號萬事昌廣場1樓102號鋪,Yau Tsim,油尖區,2261815526,2261815526,61,61,RL,RL,Yakiniku Shin,燒肉臻,,,3/4/2025,3/4/2025,22.298437,114.174346,6/3/2024,817722.6630186242,836007.4668232858,836007.4667999996,817722.6630000006
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 225, 2/F, KINGS WING PLAZA 2, NO. 1 ON KWAN STREET, SHA TIN, NEW TERRITORIES",新界沙田安群街1號京瑞廣場2期2樓225號鋪,Sha Tin,沙田區,2297805793,2297805793,97,97,RL,RL,漢龍雞煲烤魚,漢龍雞煲烤魚,,,7/5/2025,7/5/2025,22.3888676,114.2089484,9/4/2024,827736.8474698578,839570.9290619077,839570.9291000003,827736.8475000001
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO. 8, G/F, NAN TIN MANSION, 31-41 KAU YUK ROAD, YUEN LONG, NEW TERRITORIES",新界元朗教育路31-41號南天大廈地下8號鋪,Yuen Long,元朗區,2294807044,2294807044,94,94,RL,RL,摩登牛舌燒肉專門店,摩登牛舌燒肉專門店,,,31/1/2026,31/1/2026,22.4428914,114.0262102,8/1/2025,833726.6551516261,820758.8407289004,820758.8406999996,833726.6552000009
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 95 TO 100, G/F , FU SHING BUILDING, 9 SAI CHING STREET, YUEN LONG, NEW TERRITORIES",新界元朗 西菁街9號  富盛大廈 地下95至100號鋪,Yuen Long,元朗區,2294806430,2294806430,94,94,RL,RL,616牛肉火鍋專門店,616牛肉火鍋專門店,,,14/6/2025,14/6/2025,22.442338,114.0277782,24/5/2024,833665.2123361138,820920.1878355752,820920.1878000004,833665.2123000007
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP A & B, G/F, CHIU TAK MANSION, 373-379 CASTLE PEAK ROAD, SHAM SHUI PO, KOWLOON",九龍深水埗青山道373-379號昭德大廈地下A及B舖,Sham Shui Po,深水埗區,2263805282,2263805282,63,63,RL,RL,烤魚世家雞煲火鍋,烤魚世家雞煲火鍋,,,2/7/2025,2/7/2025,22.3388928,114.1555007,2/7/2024,822202.6761072312,834066.1906385615,834066.1906000003,822202.6761000007
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F., 41 JARDINE'S BAZAAR, CAUSEWAY BAY, HONG KONG",香港銅鑼灣渣甸街41號地下,Wan Chai,灣仔區,2212813258,2212813258,12,12,RL,RL,連和燒味餐廳,連和燒味餐廳,,,21/11/2025,21/11/2025,22.2793974,114.1851536,6/11/2024,815614.3484097747,837121.2496214109,837121.2495999997,815614.3484000005
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 113, COMMERCIAL CENTRE, POK HONG ESTATE, SHA TIN, NEW TERRITORIES",新界沙田博康邨商場113鋪,Sha Tin,沙田區,2297805678,2297805678,97,97,RL,RL,HONG SHING RESTAURANT,康城酒樓,,,22/3/2025,22/3/2025,22.3751291,114.1931374,26/3/2024,826215.2452637553,837942.9036210586,837942.9035999998,826215.2453000005
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO. 183, LEVEL 1, EAST POINT CITY, 8 CHUNG WA ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",新界西貢將軍澳重華路8號東港城第1層183號鋪,Sai Kung,西貢區,2298803484,2298803484,98,98,RL,RL,Gyukaku Japanese Yakiniku Restaurant,牛角日本燒肉專門店,,,26/12/2025,26/12/2025,22.3163803,114.2653434,31/10/2024,819712.2786112557,845383.1096991008,845383.1096999999,819712.2785999998
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP G01B, G/F , OPTIMALL, NO. 118 CHUEN LUNG STREET, TSUEN WAN, NEW TERRITORIES",新界荃灣川龍街118號百悅坊地下G01B舖,Tsuen Wan,荃灣區,2292806074,2292806074,92,92,RL,RL,林記燒臘鹵味飯店,林記燒臘鹵味飯店,,,11/1/2026,11/1/2026,22.3692027,114.1148816,22/1/2025,825560.2049280738,829883.1906,829883.1906000003,825560.2049000002
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"2/F, FORTUNE CREST, 138 SAI YEUNG CHOI STREET SOUTH, MONG KOK, KOWLOON",九龍旺角西洋菜南街138號福苑2樓,Mong Kok,旺角區,2262812551,2262812551,62,62,RL,RL,二鍋頭,二鍋頭,#G,#G,7/5/2025,7/5/2025,22.3199635,114.1700614,11/4/2024,820106.4036907493,835566.0681174932,835566.0680999998,820106.4036999997
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO. 127, 1/F, POPWALK 2, NO. 19 TONG YIN STREET, TSEUNG KWAN O , SAI KUNG, NEW TERRITORIES",新界西貢將軍澳唐賢街19號天晉匯2期1樓127號鋪,Sai Kung,西貢區,2298803703,2298803703,98,98,RL,RL,COMFORT ZONE,將軍府燒味小廚冰室,,,23/4/2025,23/4/2025,22.3058129,114.2592065,13/12/2024,818541.7432342332,844751.4533315103,844751.4533000002,818541.7432000004
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP A, G/F, MINDEN HOUSE, 13-15 MINDEN AVENUE, 3 BLENHEIM AVENUE, TSIM SHA TSUI, KOWLOON",九龍尖沙咀白蘭軒道3號棉登徑13-15號 棉登大廈地下A號鋪,Yau Tsim,油尖區,2261814994,2261814994,61,61,RL,RL,HASHIMOTO,橋本．串燒,#G#H,#G#H,28/11/2025,28/11/2025,22.2968838,114.1747291,16/10/2024,817550.6697716622,836046.9408811854,836046.9408999998,817550.6698000003
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NOS. 3106, 3107, 3108 AND 3109, 3/F, COMMERCIAL CENTRE I (AREA 1), LOK FU PLACE, LOK FU ESTATE, 198 JUNCTION ROAD, KOWLOON","九龍聯合道198號樂富邨樂富廣場商業中心一座 (一區)三樓3106,3107,3108及3109號舖",Wong Tai Sin,黃大仙區,2253803335,2253803335,53,53,RL,RL,Ming Garden Restaurant,名苑酒家,,,6/8/2025,6/8/2025,22.3383244,114.1872329,25/7/2024,822139.6158600347,837335.0898395765,837335.0898000002,822139.6159000006
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, 19 FOO YUEN STREET, SAN PO KONG, KOWLOON",九龍新蒲崗富源街19號地下,Wong Tai Sin,黃大仙區,2253803627,2253803627,53,53,RL,RL,爸B燒,爸B燒,,,15/3/2025,15/3/2025,22.3350834,114.1953875,19/2/2024,821780.8047,838175.1841267633,838175.1841000002,821780.8047000002
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"19/F, PRINCE TOWER, 12A PEKING ROAD, TSIM SHA TSUI, KOWLOON",九龍尖沙咀北京道12A號太子集團中心19樓,Yau Tsim,油尖區,2261814611,2261814611,61,61,RL,RL,UNCLE FONG HOT POT RESTAURANT,方叔叔重慶老火鍋,,,27/7/2025,27/7/2025,22.2965053,114.1712857,23/7/2024,817508.7657899525,835692.1110777371,835692.1111000003,817508.7657999992
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"STALL NO. 4 & 5, IN THE MARKET PLACE OF COMMERCIAL/CAR PARK BLOCK 2, CHOI WAN (I) ESTATE, 45 CLEAR WATER BAY ROAD, NGAU CHI WAN, KOWLOON",九龍牛池灣清水灣道45號彩雲(一)邨商業/停車場 二座大樓街市內4及5號檔位,Wong Tai Sin,黃大仙區,2253803353,2253803353,53,53,RL,RL,阿一燒味,阿一燒味,,,15/8/2025,15/8/2025,22.3335347,114.2132322,27/1/2025,821609.6446003492,840013.5486240059,840013.5486000003,821609.6446000002
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"2/F, JD MALL, 233-239 NATHAN ROAD, JORDAN, KOWLOON",九龍佐敦彌敦道233-239號佐敦薈2樓,Yau Tsim,油尖區,2261815386,2261815386,61,61,RL,RL,RICH GARDEN RESTAURANT,富園海鮮酒家,,,12/3/2025,12/3/2025,22.3048985,114.1714927,25/4/2024,818438.1812192474,835713.4745,835713.4744999995,818438.1811999995
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"PORTION OF  G/F AND SHOP NO. 14 & 15 ON M/F, 5 YIM PO FONG STREET, MONG KOK, KOWLOON",九龍旺角染布房街5號閣樓14及15號舖及地下部分,Mong Kok,旺角區,2262812515,2262812515,62,62,RL,RL,火鍋撚,火鍋撚,#G,#G,10/4/2025,10/4/2025,22.317859,114.173381,27/3/2024,819873.3509848631,835908.0777618593,835908.0778000001,819873.3509999998
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO. 102 AND THE OUTSIDE SEATING ACCOMMODATION ON THE OPEN FLAT ROOF OPPOSITE TO SHOP NO. 102, 1/F, POPWALK, 12 TONG CHUN STREET, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",新界西貢將軍澳唐俊街12號天晉匯1樓102號鋪及102號鋪對 出露天平台的露天座位,Sai Kung,西貢區,2298803226,2298803226,98,98,RL,RL,翠湖海鮮酒家,翠湖海鮮酒家,#A,#A,10/4/2025,10/4/2025,22.3078246,114.2614823,6/1/2025,818764.6377546253,844985.8255309381,844985.8255000003,818764.6378000006
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 5, 6 & 7, G/F, 5 YIM PO FONG STREET, MONG KOK, KOWLOON","九龍旺角染布房街5號地下5,6及7號鋪",Mong Kok,旺角區,2262813518,2262813518,62,62,RL,RL,On On BBQ,安安燒,,,12/7/2025,12/7/2025,22.317859,114.173381,5/7/2024,819873.3509848631,835908.0777618593,835908.0778000001,819873.3509999998
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F,121 CHUEN LUNG STREET, TSUEN WAN, NEW TERRITORIES",新界荃灣川龍街121號地下,Tsuen Wan,荃灣區,2292806384,2292806384,92,92,RL,RL,朗益燒味工房,朗益燒味工房,,,17/7/2025,17/7/2025,22.3692269,114.1153456,21/6/2024,825562.8651324576,829930.9803592298,829930.9803999998,825562.8651
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"2/F, 189 PORTLAND STREET, MONG KOK, KOWLOON",九龍旺角砵蘭街189號2樓,Mong Kok,旺角區,2262813554,2262813554,62,62,RL,RL,NAGASAKAYAKI,長阪燒,#F#G#H,#F#G#H,18/7/2025,18/7/2025,22.3169041,114.169104,17/7/2024,819767.6267824076,835467.4108309399,835467.4107999997,819767.6268000007
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"COOKED FOOD STALL NO. C2, COMMERCIAL AREA NEAR BLOCK 6, BUTTERFLY ESTATE, 1 WU CHUI ROAD, TUEN MUN, NEW TERRITORIES",新界屯門湖翠路1號蝴蝶邨商業區近第6座熟食檔C2號,Tuen Mun,屯門區,2293804701,2293804701,93,93,RL,RL,牛皇莫火鍋餐廳,牛皇莫火鍋餐廳,,,8/10/2025,8/10/2025,22.375828,113.9618561,3/10/2024,826308.3600714307,814123.6781,814123.6781000001,826308.3600999992
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F., NO. 89 HONG NING ROAD, KWUN TONG, KOWLOON",九龍觀塘康寧道89號地下,Kwun Tong,觀塘區,2251806747,2251806747,51,51,RL,RL,MAN MAN GRILL LIMITED,密密燒(飲食)有限公司,,,14/10/2025,14/10/2025,22.3162578,114.223292,23/10/2024,819696.7756643145,841050.4887355239,841050.4886999996,819696.7756999992
